config_id,LoadCase,Moment,C10Nucleus,C01Nucleus,C10Annulus,K1Annulus,K2Annulus,Kappa,K1Circ,K2Circ,K1Rad,K2Rad,FiberAngle,FiberAngleCirc,FiberAngleRad,y_ROM,y_IDP
191,1.0,1.0,0.6591796875,0.49902343750000006,0.5126953125,0.2529296875,0.3310546875,0.1259765625,0.06542968750000003,0.9970703125000004,0.5517578125,0.9501953125000004,0.7333984375,0.8486328125,0.6689453125,0.07176142126145654,0.599112
193,1.0,1.0,0.03808593750000002,0.4150390625,0.9404296875,0.5263671875,0.7373046875,0.38769531249999994,0.2509765625,0.0732421875,0.7353515625000001,0.5537109375,0.4833984375,0.9853515625,0.9521484375,0.06429335713869154,0.5941555000000001
194,1.0,1.0,0.38964843750000006,0.11621093750000001,0.4697265625,0.9384765625,0.0615234375,0.9228515625,0.3466796875,0.7919921875,0.8740234375,0.6826171875,0.9873046875,0.6572265625,0.6923828125,0.12989878762823268,0.5531755
195,1.0,1.0,0.016601562500000014,0.7841796875,0.05761718749999997,0.6806640625,0.9267578125,0.2197265625,0.9755859375,0.8330078125000001,0.9814453125,0.8486328125,0.7548828125,0.1337890625,0.022460937499999997,0.08626606821357577,0.671493
196,1.0,1.0,0.5458984375,0.9072265625,0.6630859375,0.5146484375,0.7529296875,0.5654296875,0.17480468750000006,0.9794921875000004,0.11816406250000008,0.05175781250000011,0.3466796875,0.7333984375000001,0.0029296874999999996,0.13907029934959808,0.54124905
197,1.0,1.0,0.7314453125,0.6083984375000001,0.7041015625,0.9267578125,0.5654296875,0.28027343749999994,0.6591796875,0.5927734375,0.6669921875000001,0.057617187500000056,0.4970703125,0.4267578125,0.7880859375,0.05748132969135154,0.627006
200,1.0,1.0,0.39355468750000006,0.7451171875,0.7177734374999999,0.5537109375,0.1064453125,0.0322265625,0.9072265625,0.12011718750000011,0.10839843750000008,0.6787109375,0.1435546875,0.4775390625,0.47167968749999994,0.15693953076943193,0.47773865
201,1.0,1.0,0.3681640625,0.4794921875,0.2744140625,0.1396484375,0.7666015625,0.4248046875,0.9384765625,0.3056640625000001,0.5751953125,0.6689453125,0.9033203125,0.32519531250000006,0.4638671875,0.11003610381810923,0.592603
202,1.0,1.0,0.05371093749999999,0.3681640625,0.7099609374999999,0.3681640625,0.3369140625,0.6533203125,0.6630859375,0.4619140625,0.1611328125,0.7158203125000001,0.2763671875,0.8623046875,0.3974609375,0.1524988874887854,0.5332738
203,1.0,1.0,0.3837890625,0.5302734375000001,0.9208984374999999,0.2841796875,0.0126953125,0.9931640625,0.48925781250000006,0.3935546875,0.30175781250000006,0.20214843750000003,0.0224609375,0.2587890625,0.7568359375,0.15169211883956463,0.46545505
204,1.0,1.0,0.9873046875,0.3759765625,0.6025390625,0.9541015625,0.1083984375,0.9013671874999999,0.7802734375,0.7314453125,0.8271484375,0.7724609375,0.9248046875,0.5869140625000001,0.7255859374999999,0.10613910933768846,0.5594815
205,1.0,1.0,0.7001953125,0.1806640625,0.1767578125,0.8759765625,0.4970703125,0.2763671875,0.4658203125,0.35058593750000006,0.04980468750000008,0.37597656250000006,0.3759765625,0.4931640625,0.8212890624999999,0.10868744931572423,0.6364905
206,1.0,1.0,0.8544921875,0.5361328125,0.38769531249999994,0.5244140625,0.8857421875,0.2041015625,0.9150390625,0.5615234375,0.5341796875,0.9462890625,0.4794921875,0.5576171875000001,0.8837890625,0.06694262583602346,0.627235
207,1.0,1.0,0.7705078125000001,0.6298828125,0.3095703125,0.0341796875,0.5126953125,0.9345703125,0.28222656250000006,0.07519531250000003,0.2275390625000001,0.8564453125,0.7236328125,0.030273437500000003,0.6005859375,0.25404728267717963,0.446334
211,1.0,1.0,0.1767578125,0.2275390625,0.29199218749999994,0.2802734375,0.6298828125,0.18847656249999997,0.25488281250000006,0.16308593750000003,0.8798828125,0.2080078125000001,0.4404296875,0.5419921875,0.3720703125,0.135439069138765,0.614495
212,1.0,1.0,0.7333984375000001,0.5869140625000001,0.0791015625,0.1240234375,0.4794921875,0.8662109374999999,0.1123046875,0.6611328125,0.8369140625,0.3271484375,0.1787109375,0.5205078125,0.43261718749999994,0.2518942835777842,0.436342
214,1.0,1.0,0.2880859375,0.5068359375,0.8310546874999999,0.7744140625,0.0791015625,0.6318359374999999,0.20410156250000006,0.6357421875,0.4365234375,0.5263671875,0.7490234375,0.9169921875,0.7431640624999999,0.07620052196342385,0.579423
216,1.0,1.0,0.38769531250000006,0.9794921875,0.9599609375,0.1708984375,0.6630859375,0.0810546875,0.09472656250000003,0.9755859375,0.6279296875000001,0.002929687500000111,0.1572265625,0.6962890625,0.5478515625,0.1441625719380146,0.48035289999999997
217,1.0,1.0,0.6689453125000001,0.21582031250000003,0.7958984375,0.3134765625,0.6748046875,0.3017578125,0.6298828125,0.1318359375,0.6826171875,0.8935546875,0.1083984375,0.9462890625,0.8466796875,0.14232293667887924,0.52916865
219,1.0,1.0,0.34472656250000006,0.2705078125,0.7470703125,0.4482421875,0.9384765625,0.40136718749999994,0.23339843750000006,0.8310546875,0.4619140625,0.7861328125,0.2568359375,0.8447265625,0.9853515625,0.11152755703251116,0.571302
220,1.0,1.0,0.7626953125000001,0.2861328125,0.6416015625,0.9501953125,0.0732421875,0.6083984375,0.2080078125000001,0.16699218750000008,0.6201171875,0.19628906250000008,0.6669921875,0.40332031250000006,0.7236328124999999,0.0787559137297073,0.5918555
222,1.0,1.0,0.6025390625,0.9814453125000001,0.3681640625,0.7021484375,0.0810546875,0.1865234375,0.8505859375,0.5302734375,0.31347656250000006,0.5732421875,0.4521484375,0.2880859375,0.5791015624999999,0.0985203132411277,0.6359385
223,1.0,1.0,0.7783203125000001,0.1689453125,0.0712890625,0.6298828125,0.7998046875,0.7802734375,0.9912109375,0.2705078125,0.0048828125,0.38574218750000006,0.9091796875,0.7880859375,0.5302734374999999,0.12416524304603538,0.588182
224,1.0,1.0,0.2216796875,0.7763671875,0.5478515625,0.7841796875,0.5380859375,0.7392578125,0.21191406250000003,0.6083984375,0.8408203125,0.4365234375,0.3369140625,0.8095703125,0.12402343749999999,0.13460166928434308,0.552423
225,1.0,1.0,0.21582031250000003,0.8076171875000001,0.041992187499999986,0.4052734375,0.2705078125,0.4892578125,0.6123046875,0.1025390625,0.49902343750000006,0.23144531250000003,0.0927734375,0.3525390625,0.9404296874999999,0.2755530331490323,0.4669218
226,1.0,1.0,0.6650390625000001,0.4677734375,0.3779296875,0.6513671875,0.8564453125,0.9951171874999999,0.24316406250000006,0.0927734375,0.39550781250000006,0.21582031250000008,0.3720703125,0.4384765625,0.8134765624999999,0.15981203263848232,0.45855725
227,1.0,1.0,0.33886718750000006,0.30175781250000006,0.9365234375,0.2998046875,0.4482421875,0.8076171875,0.6513671875,0.5556640625,0.22363281250000006,0.7255859375000001,0.3896484375,0.9912109375,0.5380859375,0.13315076385236577,0.5283816
228,1.0,1.0,0.08496093750000003,0.4716796875,0.9873046875,0.8701171875,0.0341796875,0.4404296875,0.6923828125,0.9560546875,0.10449218750000003,0.7529296875,0.8056640625,0.6044921875,0.7158203124999999,0.052466406405277694,0.593991
229,1.0,1.0,0.12011718750000001,0.7216796875000001,0.5556640625,0.5439453125,0.4111328125,0.6826171874999999,0.3076171875,0.3564453125,0.3642578125000001,0.04980468750000008,0.3916015625,0.3017578125,0.13378906249999997,0.1588979445868658,0.5365847
230,1.0,1.0,0.8173828125,0.06347656250000001,0.5302734374999999,0.5966796875,0.9912109375,0.9365234375,0.2861328125000001,0.7177734375,0.5966796875,0.42480468750000006,0.8447265625,0.8251953125,0.028320312499999997,0.14008289206830038,0.541942
232,1.0,1.0,0.3115234375,0.4345703125,0.5458984375,0.4501953125,0.7412109375,0.2587890625,0.5888671875,0.2607421875,0.9033203125,0.6142578125,0.8564453125,0.7158203125,0.6806640625,0.059498361498595,0.6104325
233,1.0,1.0,0.45410156250000006,0.1279296875,0.7431640625,0.0517578125,0.0283203125,0.8623046874999999,0.16699218750000008,0.1123046875,0.7666015625,0.5966796875,0.0634765625,0.9541015625000001,0.9130859375,0.2006121368613654,0.4591639
234,1.0,1.0,0.30175781250000006,0.3603515625,0.8232421874999999,0.1982421875,0.7392578125,0.09863281249999999,0.5400390625,0.9248046875,0.9755859375,0.6123046875,0.5048828125,0.0732421875,0.1279296875,0.1361475534892827,0.5540595
236,1.0,1.0,0.04589843750000001,0.06933593750000001,0.7353515625,0.1884765625,0.8310546875,0.8603515625,0.25292968750000006,0.6533203125,0.1123046875,0.9736328125,0.9169921875,0.3173828125,0.08886718749999999,0.168440997401535,0.5238182
238,1.0,1.0,0.7841796875,0.2802734375,0.4130859375,0.3857421875,0.9775390625,0.8056640625,0.9697265625000004,0.06152343750000011,0.9267578125,0.5322265625,0.2119140625,0.7685546875,0.9150390625,0.14689271583181307,0.54391825
239,1.0,1.0,0.2783203125,0.8154296875000001,0.8271484374999999,0.5498046875,0.6064453125,0.7431640625,0.3369140625,0.028320312500000056,0.27246093750000006,0.8310546875,0.3427734375,0.8740234375,0.39941406249999994,0.12853933507509346,0.5370431
240,1.0,1.0,0.6767578125000001,0.6181640625,0.5576171875,0.9404296875,0.7294921875,0.36035156249999994,0.5908203125,0.7470703125,0.08691406250000006,0.5869140625,0.6787109375,0.7470703125,0.6240234375,0.05488671235294,0.6112029999999999
241,1.0,1.0,0.1748046875,0.6513671875,0.9560546875,0.0595703125,0.9970703125,0.8232421875,0.8759765625,0.8818359375000001,0.9287109375,0.7080078125,0.5107421875,0.36425781250000006,0.3486328125,0.15727537218473192,0.48378665
242,1.0,1.0,0.8095703125,0.44238281250000006,0.5166015625,0.3212890625,0.4853515625,0.7587890625,0.5185546875,0.8095703125,0.6435546875,0.9072265625,0.2822265625,0.6669921875,0.9091796874999999,0.14989942204595347,0.544918
243,1.0,1.0,0.7978515625,0.5576171875,0.6494140625,0.1865234375,0.4873046875,0.9541015625,0.2958984375000001,0.8291015625,0.1025390625,0.7880859375,0.0068359375,0.48925781250000006,0.1806640625,0.17838357809411692,0.4510698
245,1.0,1.0,0.08300781250000003,0.008789062500000024,0.7373046875,0.3447265625,0.3017578125,0.9462890624999999,0.7763671875,0.42089843750000006,0.23339843750000006,0.5693359375,0.7509765625,0.10449218750000001,0.3056640625,0.1612926878021296,0.51395035
246,1.0,1.0,0.16308593750000003,0.4072265625,0.03417968749999998,0.6630859375,0.1826171875,0.1455078125,0.05175781250000011,0.9736328125,0.5693359375,0.9638671875,0.1494140625,0.8759765625000001,0.6279296874999999,0.26911607268912036,0.57111
248,1.0,1.0,0.9853515625000001,0.5419921875,0.3642578125,0.0888671875,0.7177734375,0.9521484375,0.6201171875,0.26464843750000006,0.32128906250000006,0.43457031250000006,0.0693359375,0.0693359375,0.7666015625,0.21561525709524887,0.437789
250,1.0,1.0,0.6005859375,0.0712890625,0.7783203124999999,0.6923828125,0.8720703125,0.22167968749999997,0.40527343750000006,0.45996093750000006,0.6533203125,0.5419921875,0.6337890625,0.1279296875,0.5263671875,0.06886996771149038,0.6158825
251,1.0,1.0,0.5908203125,0.5849609375,0.6884765625,0.2958984375,0.3037109375,0.6650390624999999,0.14550781250000006,0.7236328125,0.4521484375,0.9443359375,0.8876953125,0.7978515625,0.5712890625,0.10736149275676193,0.5576065
252,1.0,1.0,0.9033203125,0.8974609375,0.9951171875,0.6240234375,0.6455078125,0.2626953125,0.7314453125,0.9111328125000001,0.0537109375,0.3369140625,0.3076171875,0.7666015625,0.37011718749999994,0.09596448073807884,0.561737
253,1.0,1.0,0.49316406250000006,0.8466796875,0.4912109375,0.3193359375,0.6943359375,0.42089843749999994,0.7822265625,0.34277343750000006,0.9091796875,0.0830078125,0.9521484375,0.2060546875,0.5693359374999999,0.07570513383901846,0.597579
255,1.0,1.0,0.5537109375,0.11035156250000003,0.23535156250000003,0.1416015625,0.6259765625,0.40527343749999994,0.3251953125000001,0.9580078125000004,0.6240234375,0.21191406250000003,0.5849609375,0.3291015625,0.8173828125,0.14030061603045002,0.5893619999999999
257,1.0,1.0,0.9423828125,0.13964843750000003,0.29589843749999994,0.1923828125,0.5009765625,0.9423828124999999,0.2197265625,0.8564453125,0.8623046875000001,0.5048828125,0.2060546875,0.0458984375,0.7314453125,0.20357653234601925,0.4444655
258,1.0,1.0,0.8759765625000001,0.4208984375,0.9013671874999999,0.3779296875,0.8408203125,0.7236328125,0.0927734375,0.35253906250000006,0.7451171875000001,0.18652343750000008,0.3544921875,0.9677734375000001,0.45800781249999994,0.12125263413132578,0.53795295
259,1.0,1.0,0.9951171875,0.1494140625,0.7060546874999999,0.0107421875,0.1708984375,0.5986328125,0.2802734375,0.7021484375,0.25488281250000006,0.9384765625,0.6083984375,0.8173828125,0.9892578124999999,0.1642110262947904,0.5304636
262,1.0,1.0,0.0009765624999999985,0.0498046875,0.8447265625,0.7060546875,0.7880859375,0.1474609375,0.9833984375,0.1298828125000001,0.7978515625,0.5166015625,0.1962890625,0.8701171875000001,0.1357421875,0.14373924427476614,0.54800275
263,1.0,1.0,0.21386718750000003,0.026367187499999997,0.16308593749999997,0.1201171875,0.3544921875,0.2568359375,0.9228515625,0.36035156250000006,0.5712890625,0.7646484375000001,0.0537109375,0.6396484375,0.2255859375,0.36838762174701767,0.441692
264,1.0,1.0,0.7275390625,0.35449218750000006,0.47753906249999994,0.7939453125,0.0048828125,0.2353515625,0.6044921875,0.28417968750000006,0.1708984375,0.012695312500000111,0.5146484375,0.42089843750000006,0.33105468749999994,0.08609131608606116,0.6199615
266,1.0,1.0,0.041992187500000014,0.5185546875,0.6474609375,0.7998046875,0.9580078125,0.9697265625,0.5361328125,0.8603515625,0.5908203125,0.5771484375,0.4384765625,0.5439453125,0.6865234374999999,0.13846869366471076,0.5163027
267,1.0,1.0,0.6123046875000001,0.8603515625000001,0.5283203125,0.0361328125,0.3427734375,0.0361328125,0.9365234375,0.5068359375,0.5634765625,0.05566406250000003,0.3935546875,0.5517578125,0.7080078125,0.14968588508307576,0.558985
268,1.0,1.0,0.7470703125,0.9521484375,0.1689453125,0.3916015625,0.8916015625,0.3583984375,0.6396484375,0.5595703125,0.5205078125,0.6552734375,0.3017578125,0.1005859375,0.4990234375,0.20474602735323424,0.5475814999999999
269,1.0,1.0,0.7666015625000001,0.23535156249999997,0.6962890625,0.6884765625,0.6611328125,0.8642578125,0.07714843750000006,0.8037109375000001,0.4912109375,0.4951171875,0.5498046875,0.21777343750000003,0.9794921874999999,0.13113835978116,0.54096325
270,1.0,1.0,0.9677734375,0.34863281250000006,0.49707031249999994,0.5654296875,0.8974609375,0.6357421875,0.7060546875000001,0.9189453125,0.04199218750000011,0.15332031250000003,0.6103515625,0.9326171875,0.6337890625,0.08938361972423577,0.5782735
271,1.0,1.0,0.30371093750000006,0.7099609375000001,0.39550781249999994,0.0849609375,0.5498046875,0.45214843749999994,0.028320312500000056,0.7763671875,0.5576171875,0.08105468750000011,0.3818359375,0.10644531250000001,0.1005859375,0.24055853396950347,0.4613094
272,1.0,1.0,0.7509765625,0.9013671875000001,0.6787109375,0.5458984375,0.3193359375,0.3798828125,0.43457031250000006,0.6845703125,0.6708984375,0.8095703125,0.6748046875,0.9599609375,0.3369140625,0.06010327270922346,0.5998885
273,1.0,1.0,0.34277343750000006,0.05761718750000003,0.9384765625,0.1904296875,0.9326171875,0.7685546874999999,0.6259765625,0.07128906250000011,0.6572265625000001,0.14550781250000006,0.9326171875,0.3486328125,0.18457031249999997,0.12255633348363117,0.5393678
274,1.0,1.0,0.3369140625,0.6904296875,0.9267578125,0.5849609375,0.1689453125,0.8564453125,0.9873046875000004,0.3876953125,0.6962890625000001,0.7587890625,0.3408203125,0.5009765625,0.8193359375,0.11846717777345923,0.53277155
276,1.0,1.0,0.2333984375,0.29394531250000006,0.20019531249999997,0.3525390625,0.4052734375,0.5302734375,0.5654296875,0.9365234375,0.6025390625,0.7685546875,0.0654296875,0.4443359375,0.0732421875,0.2658105469479808,0.45262395
278,1.0,1.0,0.9404296875,0.9130859375000001,0.030273437500000007,0.8349609375,0.2666015625,0.8720703125,0.14355468750000003,0.1787109375000001,0.34082031250000006,0.22167968750000003,0.5380859375,0.5458984375,0.0927734375,0.158066274310395,0.561996
279,1.0,1.0,0.4833984375,0.13378906250000003,0.5927734375,0.5634765625,0.7548828125,0.9677734374999999,0.5380859375,0.5849609375,0.8994140625,0.5849609375,0.3505859375,0.4658203125,0.23339843749999997,0.14515445002873922,0.47113595
281,1.0,1.0,0.7158203125,0.7080078125,0.9990234374999999,0.8408203125,0.8193359375,0.5341796875,0.4560546875,0.49316406250000006,0.38964843750000006,0.7314453125,0.6376953125,0.6259765625000001,0.2451171875,0.06487182414339115,0.5800055
282,1.0,1.0,0.5439453125,0.6806640625000001,0.6181640625,0.2490234375,0.3759765625,0.8798828124999999,0.0830078125,0.2001953125,0.8232421875000001,0.8173828125,0.2900390625,0.07519531250000001,0.1787109375,0.17814051176795154,0.45927914999999997
283,1.0,1.0,0.49707031250000006,0.20410156250000003,0.8818359375,0.7607421875,0.1513671875,0.3994140625,0.016601562500000028,0.3974609375,0.19433593750000006,0.28417968750000006,0.7001953125,0.8369140625000001,0.8408203124999999,0.06104380496676885,0.588843
284,1.0,1.0,0.40527343750000006,0.7236328125,0.2685546875,0.9150390625,0.3837890625,0.1396484375,0.020507812500000083,0.5966796875,0.4853515625,0.7373046875,0.0791015625,0.41308593750000006,0.1513671875,0.2546643141488589,0.448929
285,1.0,1.0,0.5517578125,0.4306640625,0.35058593749999994,0.1630859375,0.0498046875,0.3916015625,0.5869140625,0.06738281250000006,0.7841796875000001,0.35058593750000006,0.1748046875,0.4482421875,0.1103515625,0.23620405472650924,0.44965
287,1.0,1.0,0.1416015625,0.0751953125,0.2314453125,0.7099609375,0.4658203125,0.49902343749999994,0.46972656250000006,0.6103515625,0.8349609375,0.14746093750000008,0.1923828125,0.5634765625,0.05957031249999999,0.21005646464056577,0.52591605
288,1.0,1.0,0.2685546875,0.35058593750000006,0.028320312500000003,0.5556640625,0.0693359375,0.0107421875,0.7666015625,0.48925781250000006,0.9111328125000001,0.6865234375000001,0.3525390625,0.5654296875,0.18261718749999997,0.16056282771848615,0.6593165
291,1.0,1.0,0.7099609375000001,0.20996093750000003,0.4091796875,0.5810546875,0.2353515625,0.7705078125,0.3271484375,0.0244140625,0.2509765625,0.2099609375,0.2412109375,0.2021484375,0.5458984375,0.1693074858824792,0.4641777
293,1.0,1.0,0.4580078125,0.5537109375,0.25097656249999994,0.7919921875,0.1357421875,0.2158203125,0.2666015625000001,0.2099609375,0.5791015625,0.9150390625,0.9990234375,0.3427734375,0.9833984375,0.06375345460097231,0.6323335
295,1.0,1.0,0.5576171875,0.48925781250000006,0.3193359375,0.9228515625,0.1181640625,0.2998046875,0.1982421875000001,0.9326171875,0.09472656250000003,0.41894531250000006,0.4541015625,0.47167968750000006,0.8818359374999999,0.09027985793685,0.624065
296,1.0,1.0,0.5166015625,0.9619140625000001,0.5595703124999999,0.0771484375,0.5107421875,0.1201171875,0.0732421875,0.8271484375,0.3369140625,0.2197265625,0.0244140625,0.6337890625,0.3427734375,0.20486833180565653,0.45510785
297,1.0,1.0,0.4306640625,0.03417968750000003,0.34472656249999994,0.2509765625,0.9599609375,0.9482421875,0.5439453125,0.19628906250000008,0.002929687500000111,0.2978515625,0.0966796875,0.2294921875,0.5771484375,0.20406486868217652,0.4533945
300,1.0,1.0,0.5498046875,0.33886718750000006,0.1259765625,0.2607421875,0.0947265625,0.2939453125,0.42480468750000006,0.7373046875,0.43066406250000006,0.8388671875,0.4892578125,0.3720703125,0.5927734375,0.14953184758353885,0.6069100000000001
301,1.0,1.0,0.25488281250000006,0.16503906250000003,0.1513671875,0.2744140625,0.8076171875,0.5380859375,0.5986328125,0.4521484375,0.23535156250000008,0.8623046875000001,0.3115234375,0.6728515625,0.6201171875,0.1853190118357927,0.5745725
302,1.0,1.0,0.6103515625,0.06542968750000001,0.2880859375,0.3818359375,0.8466796875,0.0439453125,0.9892578125000004,0.3291015625,0.5380859375,0.7060546875000001,0.5888671875,0.6435546875,0.7412109375,0.06431473287181769,0.6316315
303,1.0,1.0,0.09277343750000001,0.35253906250000006,0.8779296875,0.6103515625,0.7451171875,0.05566406249999999,0.5068359375,0.7880859375,0.1513671875,0.2392578125,0.1005859375,0.5771484375000001,0.9462890625,0.15130096496019654,0.5142107
304,1.0,1.0,0.6455078125,0.5810546875,0.5380859375,0.8583984375,0.1279296875,0.09472656249999999,0.49316406250000006,0.8154296875,0.17285156250000003,0.23339843750000006,0.7392578125,0.2978515625,0.3271484375,0.05561635206820077,0.628871
306,1.0,1.0,0.6337890625,0.8056640625,0.3056640625,0.5283203125,0.9169921875,0.06152343749999999,0.26269531250000006,0.29394531250000006,0.8310546875,0.7900390625,0.4658203125,0.1591796875,0.9677734374999999,0.08934747930946615,0.64857
308,1.0,1.0,0.9716796875,0.18847656249999997,0.9638671875,0.9970703125,0.1650390625,0.12402343749999999,0.3349609375000001,0.48730468750000006,0.8564453125,0.9658203125,0.0029296875,0.0966796875,0.5849609375,0.11928893147270653,0.47383865000000003
310,1.0,1.0,0.34863281250000006,0.06738281250000001,0.7841796875,0.8564453125,0.2763671875,0.2744140625,0.4951171875,0.14355468750000003,0.7861328125,0.6435546875,0.7353515625,0.0048828125,0.0537109375,0.0783771004797727,0.611251
311,1.0,1.0,0.4775390625,0.04589843750000001,0.1416015625,0.1767578125,0.2373046875,0.2333984375,0.5634765625,0.4033203125,0.7998046875,0.42871093750000006,0.7216796875,0.3798828125,0.34472656249999994,0.11577185208413422,0.6136495
313,1.0,1.0,0.9599609375,0.9111328125,0.4658203125,0.3408203125,0.9013671875,0.9794921875,0.7607421875,0.11621093750000006,0.4033203125,0.5185546875,0.5068359375,0.23730468750000003,0.9501953124999999,0.1585023833398427,0.4570633
315,1.0,1.0,0.7861328125000001,0.10839843750000003,0.0517578125,0.3662109375,0.2783203125,0.8310546874999999,0.1298828125000001,0.8779296875,0.2001953125,0.7841796875000001,0.5810546875,0.008789062500000002,0.2802734375,0.205134977548775,0.5504345
316,1.0,1.0,0.3759765625,0.7412109375,0.8837890624999999,0.1376953125,0.7099609375,0.7529296875,0.8720703125000001,0.3740234375000001,0.24121093750000003,0.7802734375,0.6298828125,0.3994140625,0.47753906249999994,0.13730647081412617,0.53105615
317,1.0,1.0,0.032226562499999986,0.9345703125,0.5810546875,0.1591796875,0.4423828125,0.7841796875,0.5009765625,0.6826171875,0.026367187500000028,0.6357421875,0.8232421875,0.3701171875,0.5498046874999999,0.16528311847683305,0.5375194
320,1.0,1.0,0.8154296875000001,0.9873046875,0.08300781249999997,0.0986328125,0.2080078125,0.40332031249999994,0.37988281250000006,0.15722656250000008,0.04589843750000003,0.8056640625,0.5673828125,0.04003906250000001,0.7783203125,0.21717304119285613,0.5678995
321,1.0,1.0,0.8251953125,0.6220703125,0.5986328125,0.8330078125,0.7646484375,0.6748046875,0.2880859375,0.48339843750000006,0.8154296875,0.9521484375,0.4677734375,0.6240234375,0.1708984375,0.10657059063109846,0.5698935
322,1.0,1.0,0.11425781250000001,0.19042968749999997,0.15527343749999997,0.6416015625,0.9560546875,0.2255859375,0.6650390625,0.16503906250000006,0.5087890625,0.44824218750000006,0.4326171875,0.2841796875,0.7177734375,0.11295179789017692,0.660273
324,1.0,1.0,0.8076171875000001,0.7041015625,0.49511718750000006,0.3154296875,0.1396484375,0.6982421874999999,0.5576171875,0.6435546875,0.4169921875,0.40917968750000006,0.9814453125,0.5185546875000001,0.6474609374999999,0.11274178682142308,0.567515
325,1.0,1.0,0.24316406250000006,0.4755859375,0.5869140625,0.9599609375,0.8740234375,0.0263671875,0.9775390625000004,0.6337890625,0.7138671875,0.2001953125,0.0810546875,0.35449218750000006,0.4052734375,0.18016768052080115,0.47368995
326,1.0,1.0,0.028320312499999997,0.04394531250000001,0.8994140625,0.6533203125,0.5087890625,0.0068359375,0.5751953125,0.6005859375,0.48925781250000006,0.5712890625,0.8994140625,0.4248046875,0.2705078125,0.042730531255708464,0.6113999999999999
330,1.0,1.0,0.44628906250000006,0.2724609375,0.34863281249999994,0.5791015625,0.6806640625,0.2919921875,0.1025390625,0.9072265625,0.20605468750000008,0.6455078125,0.8330078125,0.6806640625,0.8876953125,0.07233856605585923,0.610476
335,1.0,1.0,0.6982421875,0.5341796875000001,0.8330078125,0.7470703125,0.2607421875,0.5556640625,0.5693359375,0.5751953125,0.8759765625,0.2880859375,0.1357421875,0.3466796875,0.46191406249999994,0.1318395719750473,0.4743604
336,1.0,1.0,0.4716796875,0.4326171875,0.1474609375,0.2587890625,0.2412109375,0.0087890625,0.13378906250000003,0.5009765625,0.08886718750000008,0.9091796875,0.2783203125,0.7060546875,0.1259765625,0.2516342488861477,0.5515915
337,1.0,1.0,0.3701171875,0.39550781250000006,0.7451171875,0.3115234375,0.3896484375,0.5263671875,0.22167968750000003,0.18457031250000006,0.057617187500000056,0.48339843750000006,0.4306640625,0.2744140625,0.6494140625,0.14554340022428,0.5373974
338,1.0,1.0,0.3271484375,0.3623046875,0.3583984375,0.7529296875,0.0244140625,0.32128906249999994,0.9814453125,0.4267578125,0.2861328125000001,0.6064453125,0.7666015625,0.2783203125,0.19238281249999997,0.07132949923128076,0.622798
339,1.0,1.0,0.7197265625,0.5732421875,0.6259765625,0.9248046875,0.3818359375,0.8017578125,0.49902343750000006,0.8017578125,0.1416015625,0.3486328125,0.0732421875,0.6142578125,0.7685546875,0.14063160934132962,0.46283465
340,1.0,1.0,0.1513671875,0.2177734375,0.5009765625,0.4580078125,0.7841796875,0.7177734375,0.1494140625000001,0.8583984375,0.2666015625000001,0.8544921875,0.5283203125,0.7958984375,0.9365234375,0.12912066686876847,0.564187
341,1.0,1.0,0.7255859375000001,0.23730468749999997,0.4873046875,0.9658203125,0.5556640625,0.6591796875,0.1220703125,0.04199218750000011,0.8076171875,0.45410156250000006,0.7763671875,0.6689453125,0.2607421875,0.08348964695940153,0.594284
343,1.0,1.0,0.3349609375,0.6923828125,0.24902343749999997,0.8525390625,0.1591796875,0.3251953125,0.14746093750000008,0.4326171875,0.3349609375000001,0.5498046875,0.8583984375,0.7548828125,0.8896484374999999,0.06997225036196923,0.619071
344,1.0,1.0,0.6494140625,0.19433593750000006,0.0009765625000000013,0.4287109375,0.0986328125,0.7294921874999999,0.2607421875,0.9345703125,0.29199218750000006,0.2958984375000001,0.6572265625,0.7783203125,0.1689453125,0.16281300927467116,0.5777245
345,1.0,1.0,0.06933593750000001,0.5634765625000001,0.8251953125,0.9892578125,0.8583984375,0.7255859375,0.07128906250000011,0.10449218750000003,0.13378906250000003,0.3251953125000001,0.6220703125,0.6767578125,0.14355468749999997,0.103976634397835,0.5588735
346,1.0,1.0,0.8330078125,0.29589843750000006,0.7626953124999999,0.2275390625,0.5927734375,0.9580078125,0.2568359375000001,0.39941406250000006,0.7470703125,0.3056640625000001,0.8486328125,0.16503906250000003,0.2998046875,0.15597277467434,0.4703572
347,1.0,1.0,0.08691406250000001,0.7919921875,0.05957031249999998,0.0029296875,0.6845703125,0.9658203125,0.6142578125,0.41894531250000006,0.27441406250000006,0.5478515625,0.3388671875,0.2685546875,0.6318359375,0.3280778371757369,0.4462295
348,1.0,1.0,0.4111328125,0.24707031250000006,0.0068359375000000095,0.1181640625,0.0146484375,0.0283203125,0.8681640625,0.5869140625,0.8583984375,0.8251953125,0.8349609375,0.6474609375,0.7099609375,0.10651549853541308,0.6328345
349,1.0,1.0,0.20214843750000003,0.25292968750000006,0.1748046875,0.8466796875,0.4150390625,0.17675781249999997,0.3681640625,0.5732421875,0.4267578125,0.49902343750000006,0.0751953125,0.12402343750000001,0.2392578125,0.3329567931696585,0.443365
